idx,sentence,label,p_pos,pred,B_confidence,y_correct
673,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . ",1,0.05846843495965004,0,0.94153156504035,0
674,atom egoyan has conjured up a multilayered work that tackles any number of fascinating issues ,1,0.9992473125457764,1,0.9992473125457764,1
675,slick piece of cross-promotion . ,1,0.9998400211334229,1,0.9998400211334229,1
676,"well-nigh unendurable ... though the picture strains to become cinematic poetry , it remains depressingly prosaic and dull . ",0,0.0004074880271218717,0,0.9995925119728781,1
677,"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . ",1,0.9992207288742065,1,0.9992207288742065,1
678,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ",1,0.9995887875556946,1,0.9995887875556946,1
679,filmmakers who can deftly change moods are treasures and even marvels . ,1,0.9997778534889221,1,0.9997778534889221,1
680,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ",1,0.9994937181472778,1,0.9994937181472778,1
681,( a ) shapeless blob of desperate entertainment . ,0,0.0003247573913540691,0,0.9996752426086459,1
682,"in the end , the movie collapses on its shaky foundation despite the best efforts of director joe carnahan . ",0,0.00022675908985547721,0,0.9997732409101445,1
683,true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable . ,1,0.3087511658668518,0,0.6912488341331482,0
684,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ",1,0.9888731837272644,1,0.9888731837272644,1
685,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . ,1,0.0012936531566083431,0,0.9987063468433917,0
686,"more romantic , more emotional and ultimately more satisfying than the teary-eyed original . ",1,0.9998393058776855,1,0.9998393058776855,1
687,"this is a shameless sham , calculated to cash in on the popularity of its stars . ",0,0.0003577832248993218,0,0.9996422167751007,1
688,"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . ",0,0.020221669226884842,0,0.9797783307731152,1
689,"once the 50 year old benigni appears as the title character , we find ourselves longing for the block of wood to come back . ",0,0.0067849913612008095,0,0.9932150086387992,1
690,"stultifyingly , dumbfoundingly , mind-numbingly bad . ",0,0.0002144991885870695,0,0.9997855008114129,1
691,"an effectively creepy , fear-inducing ( not fear-reducing ) film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it . ",1,0.9991255402565002,1,0.9991255402565002,1
692,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . ",0,0.944036066532135,1,0.944036066532135,0
693,"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . ",0,0.00022880600590724498,0,0.9997711939940928,1
694,no aspirations to social import inform the movie version . ,0,0.0010377508588135242,0,0.9989622491411865,1
695,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ",0,0.9991727471351624,1,0.9991727471351624,0
696,"for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . ",1,0.999091386795044,1,0.999091386795044,1
697,not since tom cruise in risky business has an actor made such a strong impression in his underwear . ,1,0.8139396905899048,1,0.8139396905899048,1
698,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' ",1,0.9994667172431946,1,0.9994667172431946,1
699,"... routine , harmless diversion and little else . ",1,0.006611188407987356,0,0.9933888115920126,0
700,"is the time really ripe for a warmed-over james bond adventure , with a village idiot as the 007 clone ? ",0,0.027499163523316383,0,0.9725008364766836,1
701,"even the finest chef ca n't make a hotdog into anything more than a hotdog , and robert de niro ca n't make this movie anything more than a trashy cop buddy comedy . ",0,0.005666898563504219,0,0.9943331014364958,1
702,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ",0,0.9856663346290588,1,0.9856663346290588,0
703,"samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal ",0,0.0013662331039085984,0,0.9986337668960914,1
704,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ,0,0.8487026691436768,1,0.8487026691436768,0
705,"every time you look , sweet home alabama is taking another bummer of a wrong turn . ",0,0.002324124099686742,0,0.9976758759003133,1
706,how do you spell cliché ? ,0,0.00041994883213192225,0,0.9995800511678681,1
707,no telegraphing is too obvious or simplistic for this movie . ,0,0.08478320389986038,0,0.9152167961001396,1
708,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ",1,0.9998806715011597,1,0.9998806715011597,1
709,i thought my own watch had stopped keeping time as i slogged my way through clockstoppers . ,0,0.0002413812035229057,0,0.9997586187964771,1
710,"less dizzying than just dizzy , the jaunt is practically over before it begins . ",0,0.007694701198488474,0,0.9923052988015115,1
711,overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube . ,0,0.00018530736269894987,0,0.999814692637301,1
712,they should have called it gutterball . ,0,0.0012484875041991472,0,0.9987515124958009,1
713,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . ,0,0.0008916842634789646,0,0.999108315736521,1
714,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,1,0.9998815059661865,1,0.9998815059661865,1
715,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ",0,0.0014774223091080785,0,0.9985225776908919,1
716,"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ",0,0.0017511218320578337,0,0.9982488781679422,1
717,a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love . ,1,0.9998792409896851,1,0.9998792409896851,1
718,"this is human comedy at its most amusing , interesting and confirming . ",1,0.9998282194137573,1,0.9998282194137573,1
719,"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting . ",0,0.0007708509219810367,0,0.999229149078019,1
720,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,1,0.999681830406189,1,0.999681830406189,1
721,"a poignant , artfully crafted meditation on mortality . ",1,0.9998619556427002,1,0.9998619556427002,1
722,"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization . ",0,0.0006867399206385016,0,0.9993132600793615,1
723,"vera 's three actors -- mollà , gil and bardem -- excel in insightful , empathetic performances . ",1,0.9998769760131836,1,0.9998769760131836,1
724,it 's everything you do n't go to the movies for . ,0,0.9986807703971863,1,0.9986807703971863,0
725,"( grant 's ) bumbling magic takes over the film , and it turns out to be another winning star vehicle . ",1,0.999729335308075,1,0.999729335308075,1
726,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . ",1,0.9997977614402771,1,0.9997977614402771,1
727,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ",0,0.00927041657269001,0,0.99072958342731,1
728,"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck . ",1,0.9909154772758484,1,0.9909154772758484,1
729,the piece plays as well as it does thanks in large measure to anspaugh 's three lead actresses . ,1,0.9998461008071899,1,0.9998461008071899,1
730,"suffocated by its fussy script and uptight characters , this musty adaptation is all the more annoying since it 's been packaged and sold back to us by hollywood . ",0,0.00021883632871322334,0,0.9997811636712868,1
731,but what are adults doing in the theater at all ? ,0,0.0030280277132987976,0,0.9969719722867012,1
732,like being trapped at a perpetual frat party ... how can something so gross be so boring ? ,0,0.00031016781576909125,0,0.9996898321842309,1
733,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ",0,0.2078407108783722,0,0.7921592891216278,1
734,this is n't even madonna 's swept away . ,0,0.058404941111803055,0,0.941595058888197,1
735,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . ,0,0.97613924741745,1,0.97613924741745,0
736,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,0,0.996390163898468,1,0.996390163898468,0
737,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,1,0.9998480081558228,1,0.9998480081558228,1
738,... a magnificent drama well worth tracking down . ,1,0.9998440742492676,1,0.9998440742492676,1
739,"oscar wilde 's masterpiece , the importance of being earnest , may be the best play of the 19th century . ",1,0.9998188614845276,1,0.9998188614845276,1
740,"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory . ",1,0.9995885491371155,1,0.9995885491371155,1
741,but it still jingles in the pocket . ,1,0.09832002967596054,0,0.9016799703240395,0
742,"it 's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it 's savvy about celebrity and has more guts and energy than much of what will open this year . ",1,0.9994522929191589,1,0.9994522929191589,1
743,"you really have to wonder how on earth anyone , anywhere could have thought they 'd make audiences guffaw with a script as utterly diabolical as this . ",0,0.01732678711414337,0,0.9826732128858566,1
744,one from the heart . ,1,0.9993605017662048,1,0.9993605017662048,1
745,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,0,0.00024056692200247198,0,0.9997594330779975,1
746,people cinema at its finest . ,1,0.9998537302017212,1,0.9998537302017212,1
747,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ",1,0.999596893787384,1,0.999596893787384,1
748,"and when you 're talking about a slapstick comedy , that 's a pretty big problem . ",0,0.0008027675212360919,0,0.9991972324787639,1
749,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ,1,0.027547573670744896,0,0.9724524263292551,0
750,"nelson 's brutally unsentimental approach ... sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle . ",0,0.011549403890967369,0,0.9884505961090326,1
751,one long string of cliches . ,0,0.00020551537454593927,0,0.9997944846254541,1
752,like watching a dress rehearsal the week before the show goes up : everything 's in place but something 's just a little off-kilter . ,0,0.0009669932769611478,0,0.9990330067230389,1
753,it 's hard to imagine alan arkin being better than he is in this performance . ,1,0.9917047023773193,1,0.9917047023773193,1
754,the film will play equally well on both the standard and giant screens . ,1,0.9997902512550354,1,0.9997902512550354,1
755,"... a fun little timewaster , helped especially by the cool presence of jean reno . ",1,0.9998480081558228,1,0.9998480081558228,1
756,something like scrubbing the toilet . ,0,0.0024756041821092367,0,0.9975243958178908,1
757,there 's enough melodrama in this magnolia primavera to make pta proud yet director muccino 's characters are less worthy of puccini than they are of daytime television . ,0,0.0081894276663661,0,0.9918105723336339,1
758,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ",1,0.9998739957809448,1,0.9998739957809448,1
759,"if there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam . ",0,0.0051316372118890285,0,0.994868362788111,1
760,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ",1,0.0568142868578434,0,0.9431857131421566,0
761,"the result is a gaudy bag of stale candy , something from a halloween that died . ",0,0.00023032086028251797,0,0.9997696791397175,1
762,it 's a lovely film with lovely performances by buy and accorsi . ,1,0.9998818635940552,1,0.9998818635940552,1
763,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ",1,0.9991331696510315,1,0.9991331696510315,1
764,"movie fans , get ready to take off ... the other direction . ",0,0.9968509078025818,1,0.9968509078025818,0
765,not an objectionable or dull film ; it merely lacks everything except good intentions . ,0,0.0012139052851125598,0,0.9987860947148874,1
766,"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving . ",1,0.9992901086807251,1,0.9992901086807251,1
767,a film about a young man finding god that is accessible and touching to the marrow . ,1,0.9997643828392029,1,0.9997643828392029,1
768,a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ,1,0.999530553817749,1,0.999530553817749,1
769,an infectious cultural fable with a tasty balance of family drama and frenetic comedy . ,1,0.9998452663421631,1,0.9998452663421631,1
770,i do n't think i laughed out loud once . ,0,0.8525199890136719,1,0.8525199890136719,0
771,"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ",0,0.9910667538642883,1,0.9910667538642883,0
772,"not the kind of film that will appeal to a mainstream american audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit . ",1,0.9998052716255188,1,0.9998052716255188,1
773,it 's a beautiful madness . ,1,0.9997463822364807,1,0.9997463822364807,1
774,"when the film ended , i felt tired and drained and wanted to lie on my own deathbed for a while . ",0,0.0005582194426096976,0,0.9994417805573903,1
775,not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . ,0,0.07818866521120071,0,0.9218113347887993,1
776,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ",0,0.0001918684138217941,0,0.9998081315861782,1
777,"by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . ",1,0.9996674060821533,1,0.9996674060821533,1
778,one of the most significant moviegoing pleasures of the year . ,1,0.9998807907104492,1,0.9998807907104492,1
779,"prurient playthings aside , there 's little to love about this english trifle . ",0,0.0005070212646387517,0,0.9994929787353612,1
780,a grimly competent and stolid and earnest military courtroom drama . ,1,0.9996860027313232,1,0.9996860027313232,1
781,at once half-baked and overheated . ,0,0.0005339752533473074,0,0.9994660247466527,1
782,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . ,1,0.7588191628456116,1,0.7588191628456116,1
783,the movie does a good job of laying out some of the major issues that we encounter as we journey through life . ,1,0.9996684789657593,1,0.9996684789657593,1
784,very psychoanalytical -- provocatively so -- and also refreshingly literary . ,1,0.9998507499694824,1,0.9998507499694824,1
785,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ",1,0.9959178566932678,1,0.9959178566932678,1
786,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ,0,0.0025442580226808786,0,0.9974557419773191,1
787,a valueless kiddie paean to pro basketball underwritten by the nba . ,0,0.0033620765898376703,0,0.9966379234101623,1
788,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ",1,0.9997407793998718,1,0.9997407793998718,1
789,"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . ",0,0.020872578024864197,0,0.9791274219751358,1
790,that 's a cheat . ,0,0.000607186695560813,0,0.9993928133044392,1
791,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ",0,0.9997914433479309,1,0.9997914433479309,0
792,it 's fun lite . ,1,0.9998828172683716,1,0.9998828172683716,1
793,"... an otherwise intense , twist-and-turn thriller that certainly should n't hurt talented young gaghan 's resume . ",1,0.9984886646270752,1,0.9984886646270752,1
794,it confirms fincher 's status as a film maker who artfully bends technical know-how to the service of psychological insight . ,1,0.9993640780448914,1,0.9993640780448914,1
795,"the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level of embarrassment . ",0,0.0003046179481316358,0,0.9996953820518684,1
796,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ",1,0.9998389482498169,1,0.9998389482498169,1
797,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks . ",0,0.00021007347095292062,0,0.9997899265290471,1
798,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ",0,0.000613067124504596,0,0.9993869328754954,1
799,"a tender , witty , captivating film about friendship , love , memory , trust and loyalty . ",1,0.9998834133148193,1,0.9998834133148193,1
800,"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . ",0,0.0029568143654614687,0,0.9970431856345385,1
801,"this film seems thirsty for reflection , itself taking on adolescent qualities . ",0,0.014830367639660835,0,0.9851696323603392,1
802,this nickleby thing might have more homosexual undertones than an eddie murphy film . ,0,0.011953245848417282,0,0.9880467541515827,1
803,bogdanovich tantalizes by offering a peep show into the lives of the era 's creme de la celluloid . ,1,0.9970809817314148,1,0.9970809817314148,1
804,"but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . ",0,0.000991950510069728,0,0.9990080494899303,1
805,"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . ",0,0.34891730546951294,0,0.6510826945304871,1
806,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,1,0.9997994303703308,1,0.9997994303703308,1
807,"just as moving , uplifting and funny as ever . ",1,0.9998900890350342,1,0.9998900890350342,1
808,enormously entertaining for moviegoers of any age . ,1,0.999893307685852,1,0.999893307685852,1
809,"a lean , deftly shot , well-acted , weirdly retro thriller that recalls a raft of '60s and '70s european-set spy pictures . ",1,0.9998615980148315,1,0.9998615980148315,1
810,"this is a good script , good dialogue , funny even for adults . ",1,0.9998687505722046,1,0.9998687505722046,1
811,the affectionate loopiness that once seemed congenital to demme 's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . ,0,0.003877530340105295,0,0.9961224696598947,1
812,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . ,1,0.959864616394043,1,0.959864616394043,1
813,i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ,0,0.37553870677948,0,0.62446129322052,1
814,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ",0,0.0002416531351627782,0,0.9997583468648372,1
815,a delightful coming-of-age story . ,1,0.9998878240585327,1,0.9998878240585327,1
816,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ",1,0.9992035031318665,1,0.9992035031318665,1
817,a strangely compelling and brilliantly acted psychological drama . ,1,0.999883770942688,1,0.999883770942688,1
818,the only excitement comes when the credits finally roll and you get to leave the theater . ,0,0.0036548699717968702,0,0.9963451300282031,1
819,"the movie is dawn of the dead crossed with john carpenter 's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second . ",0,0.01274578832089901,0,0.987254211679101,1
820,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ",1,0.9998781681060791,1,0.9998781681060791,1
821,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ",1,0.9998716115951538,1,0.9998716115951538,1
822,it 's a buggy drag . ,0,0.00023216140107251704,0,0.9997678385989275,1
823,it wants to tweak them with a taste of tangy new humor . ,1,0.9785822033882141,1,0.9785822033882141,1
824,late marriage 's stiffness is unlikely to demonstrate the emotional clout to sweep u.s. viewers off their feet . ,0,0.004686068277806044,0,0.995313931722194,1
825,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,1,0.9998539686203003,1,0.9998539686203003,1
826,a quiet treasure -- a film to be savored . ,1,0.9998559951782227,1,0.9998559951782227,1
827,"the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting . ",0,0.0049767508171498775,0,0.9950232491828501,1
828,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ",0,0.0027131245005875826,0,0.9972868754994124,1
829,teen movies have really hit the skids . ,0,0.9979979395866394,1,0.9979979395866394,0
830,"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . ",1,0.9961259961128235,1,0.9961259961128235,1
831,it 's made with deftly unsettling genre flair . ,1,0.9982864260673523,1,0.9982864260673523,1
832,manages to show life in all of its banality when the intention is quite the opposite . ,0,0.9454831480979919,1,0.9454831480979919,0
833,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ",0,0.0003560424083843827,0,0.9996439575916156,1
834,collateral damage finally delivers the goods for schwarzenegger fans . ,1,0.9983727931976318,1,0.9983727931976318,1
835,a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ,1,0.9998784065246582,1,0.9998784065246582,1
836,"it 's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic . ",0,0.0002604567271191627,0,0.9997395432728808,1
837,will amuse and provoke adventurous adults in specialty venues . ,1,0.9998385906219482,1,0.9998385906219482,1
838,sometimes seems less like storytelling than something the otherwise compelling director needed to get off his chest . ,0,0.0038494642358273268,0,0.9961505357641727,1
839,but this films lacks the passion required to sell the material . ,0,0.00024471344659104943,0,0.999755286553409,1
840,"what is 100 % missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting . ",0,0.0007648578030057251,0,0.9992351421969943,1
841,there 's a wickedly subversive bent to the best parts of birthday girl . ,1,0.9993638396263123,1,0.9993638396263123,1
842,"a better title , for all concerned , might be swept under the rug . ",0,0.003953592386096716,0,0.9960464076139033,1
843,a wildly inconsistent emotional experience . ,0,0.0019375593401491642,0,0.9980624406598508,1
844,"given how heavy-handed and portent-heavy it is , this could be the worst thing soderbergh has ever done . ",0,0.0002246105286758393,0,0.9997753894713242,1
845,"despite the evocative aesthetics evincing the hollow state of modern love life , the film never percolates beyond a monotonous whine . ",0,0.0005207785288803279,0,0.9994792214711197,1
846,"an absurdist comedy about alienation , separation and loss . ",0,0.9892459511756897,1,0.9892459511756897,0
847,"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . ' ",1,0.5248802900314331,1,0.5248802900314331,1
848,his healthy sense of satire is light and fun ... ,1,0.9998549222946167,1,0.9998549222946167,1
849,trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly explores the difficult relationship between a father and son . ,1,0.9989461302757263,1,0.9989461302757263,1
850,"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness . ",1,0.9953601956367493,1,0.9953601956367493,1
851,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ",0,0.000857679930049926,0,0.9991423200699501,1
852,part low rent godfather . ,0,0.013117344118654728,0,0.9868826558813453,1
853,"( serry ) wants to blend politics and drama , an admirable ambition . ",1,0.9935715198516846,1,0.9935715198516846,1
854,"for all the writhing and wailing , tears , rage and opium overdoses , there 's no sense of actual passion being washed away in love 's dissolution . ",0,0.0006239557405933738,0,0.9993760442594066,1
855,it 's fascinating to see how bettany and mcdowell play off each other . ,1,0.9998156428337097,1,0.9998156428337097,1
856,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ",1,0.9945230484008789,1,0.9945230484008789,1
857,"visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality . ",1,0.9997208714485168,1,0.9997208714485168,1
858,the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip . ,1,0.9998658895492554,1,0.9998658895492554,1
859,"add yet another hat to a talented head , clooney 's a good director . ",1,0.9998788833618164,1,0.9998788833618164,1
860,"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing , ` tis . ",1,0.9998277425765991,1,0.9998277425765991,1
861,"bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating their own drastic life changes should watch some body first . ",1,0.998389720916748,1,0.998389720916748,1
862,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ",0,0.2217007279396057,0,0.7782992720603943,1
863,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ",0,0.03466213122010231,0,0.9653378687798977,1
864,"dull , lifeless , and amateurishly assembled . ",0,0.0001953208993654698,0,0.9998046791006345,1
865,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ",1,0.7077823877334595,1,0.7077823877334595,1
866,"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past . ",1,0.9990218877792358,1,0.9990218877792358,1
867,has all the depth of a wading pool . ,0,0.01862339675426483,0,0.9813766032457352,1
868,a movie with a real anarchic flair . ,1,0.999751627445221,1,0.999751627445221,1
869,a subject like this should inspire reaction in its audience ; the pianist does not . ,0,0.0861252173781395,0,0.9138747826218605,1
870,... is an arthritic attempt at directing by callie khouri . ,0,0.0012739773374050856,0,0.9987260226625949,1
871,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ",1,0.2217937409877777,0,0.7782062590122223,0
